peak_time_utc,peak_flow_cms,site_no,comid,event_no
2023-02-09 07:50:00+00:00,32.281,07010038,3624349,E63
2023-03-03 16:15:00+00:00,60.598,07010038,3624349,E64
2023-03-24 07:05:00+00:00,67.394,07010038,3624349,E65
2023-03-25 01:15:00+00:00,18.802,07010038,3624349,E66
2023-04-01 01:10:00+00:00,36.812,07010038,3624349,E67
2023-04-05 15:30:00+00:00,15.263,07010038,3624349,E68
2023-04-16 00:30:00+00:00,103.64,07010038,3624349,E69
2023-05-13 20:25:00+00:00,102.79,07010038,3624349,E70
2023-05-15 00:20:00+00:00,156.875,07010038,3624349,E71
2023-05-16 10:15:00+00:00,20.785,07010038,3624349,E72
2023-06-04 21:20:00+00:00,17.358,07010038,3624349,E73
2023-06-11 06:55:00+00:00,96.844,07010038,3624349,E74
2023-06-18 23:35:00+00:00,145.548,07010038,3624349,E75
2023-07-01 03:20:00+00:00,63.43,07010038,3624349,E76
2023-07-01 21:40:00+00:00,131.956,07010038,3624349,E77
2023-07-13 07:45:00+00:00,51.82,07010038,3624349,E78
2023-07-15 05:35:00+00:00,38.228,07010038,3624349,E79
2023-07-17 08:30:00+00:00,23.616,07010038,3624349,E80
2023-07-29 22:00:00+00:00,37.095,07010038,3624349,E81
2023-08-05 10:05:00+00:00,109.02,07010038,3624349,E82
2023-08-13 22:10:00+00:00,29.733,07010038,3624349,E83
2022-07-26 09:45:00+00:00,11.921,07010040,3624261,E1
2021-04-28 15:32:00+00:00,35.679,07010061,3624295,E1
2021-06-19 23:45:00+00:00,27.864,07010061,3624295,E2
2021-06-25 09:45:00+00:00,16.905,07010061,3624295,E3
2021-06-28 06:50:00+00:00,15.744,07010061,3624295,E4
2021-07-01 11:55:00+00:00,14.611,07010061,3624295,E5
2021-07-10 21:02:00+00:00,40.21,07010061,3624295,E6
2021-08-08 22:28:00+00:00,21.323,07010061,3624295,E7
2021-09-01 04:33:00+00:00,27.184,07010061,3624295,E8
2021-09-04 10:33:00+00:00,18.916,07010061,3624295,E9
2021-09-21 09:55:00+00:00,59.182,07010061,3624295,E10
2022-02-17 17:40:00+00:00,17.726,07010061,3624295,E11
2022-03-07 04:52:00+00:00,41.626,07010061,3624295,E12
2022-03-30 23:45:00+00:00,17.811,07010061,3624295,E13
2022-04-13 20:40:00+00:00,15.829,07010061,3624295,E14
2022-05-05 14:25:00+00:00,23.843,07010061,3624295,E15
2022-05-19 23:15:00+00:00,20.813,07010061,3624295,E16
2022-05-21 15:57:00+00:00,73.624,07010061,3624295,E17
2022-05-25 23:23:00+00:00,16.622,07010061,3624295,E18
2022-07-26 08:25:00+00:00,89.764,07010061,3624295,E19
2022-07-28 20:55:00+00:00,111.285,07010061,3624295,E20
2022-08-04 12:40:00+00:00,105.339,07010061,3624295,E21
2022-09-04 20:37:00+00:00,26.25,07010061,3624295,E22
2022-10-25 16:40:00+00:00,14.073,07010061,3624295,E23
2022-10-30 16:05:00+00:00,17.698,07010061,3624295,E24
2022-11-05 07:10:00+00:00,17.981,07010061,3624295,E25
2022-12-14 06:50:00+00:00,17.245,07010061,3624295,E26
2022-12-15 03:05:00+00:00,12.176,07010061,3624295,E27
2023-01-03 09:20:00+00:00,12.289,07010061,3624295,E28
2023-02-09 08:15:00+00:00,16.367,07010061,3624295,E29
2023-03-03 16:10:00+00:00,25.485,07010061,3624295,E30
2023-03-24 07:00:00+00:00,37.945,07010061,3624295,E31
2023-04-16 00:37:00+00:00,71.925,07010061,3624295,E32
2023-05-15 00:50:00+00:00,110.152,07010061,3624295,E33
2023-05-16 12:05:00+00:00,18.463,07010061,3624295,E34
2023-06-18 23:15:00+00:00,25.627,07010061,3624295,E35
2023-07-01 22:00:00+00:00,48.705,07010061,3624295,E36
2023-07-15 04:50:00+00:00,73.907,07010061,3624295,E37
2023-08-05 10:00:00+00:00,43.325,07010061,3624295,E38
2021-04-28 15:05:00+00:00,9.203,07010070,3624315,E1
2021-05-27 19:05:00+00:00,3.908,07010070,3624315,E2
2021-06-19 23:05:00+00:00,12.629,07010070,3624315,E3
2021-06-21 07:40:00+00:00,10.194,07010070,3624315,E4
2021-06-25 09:00:00+00:00,12.374,07010070,3624315,E5
2021-06-28 06:25:00+00:00,13.932,07010070,3624315,E6
2021-07-01 11:15:00+00:00,4.446,07010070,3624315,E7
2021-07-10 20:30:00+00:00,26.929,07010070,3624315,E8
2021-08-08 21:50:00+00:00,9.401,07010070,3624315,E9
2021-08-27 19:05:00+00:00,6.739,07010070,3624315,E10
2021-08-30 20:15:00+00:00,20.19,07010070,3624315,E11
2021-09-01 03:55:00+00:00,15.829,07010070,3624315,E12
2021-09-04 11:40:00+00:00,9.118,07010070,3624315,E13
2021-09-14 23:20:00+00:00,8.58,07010070,3624315,E14
2021-09-21 09:35:00+00:00,14.328,07010070,3624315,E15
2021-12-11 04:15:00+00:00,3.143,07010070,3624315,E16
2022-02-17 17:00:00+00:00,3.426,07010070,3624315,E17
2022-03-07 04:25:00+00:00,9.656,07010070,3624315,E18
2022-03-30 23:10:00+00:00,3.794,07010070,3624315,E19
2022-04-13 20:00:00+00:00,3.851,07010070,3624315,E20
2022-05-05 12:25:00+00:00,7.702,07010070,3624315,E21
2022-05-19 22:40:00+00:00,10.392,07010070,3624315,E22
2022-05-21 15:15:00+00:00,18.774,07010070,3624315,E23
2022-05-25 22:40:00+00:00,9.514,07010070,3624315,E24
2022-07-26 10:10:00+00:00,41.343,07010070,3624315,E25
2022-07-28 20:25:00+00:00,39.644,07010070,3624315,E26
2022-08-04 03:55:00+00:00,43.042,07010070,3624315,E27
2022-09-04 20:10:00+00:00,12.091,07010070,3624315,E28
2022-09-22 00:15:00+00:00,6.739,07010070,3624315,E29
2022-10-25 12:35:00+00:00,4.106,07010070,3624315,E30
2022-10-30 15:25:00+00:00,6.145,07010070,3624315,E31
2022-11-05 06:00:00+00:00,12.289,07010070,3624315,E32
2022-11-27 05:55:00+00:00,5.975,07010070,3624315,E33
2022-12-14 06:10:00+00:00,5.295,07010070,3624315,E34
2022-12-15 02:20:00+00:00,4.191,07010070,3624315,E35
2023-01-03 10:10:00+00:00,4.474,07010070,3624315,E36
2023-01-18 23:40:00+00:00,4.814,07010070,3624315,E37
2023-02-09 07:20:00+00:00,5.805,07010070,3624315,E38
2023-03-03 15:35:00+00:00,7.136,07010070,3624315,E39
2023-03-24 06:45:00+00:00,8.184,07010070,3624315,E40
2023-04-01 00:45:00+00:00,6.145,07010070,3624315,E41
2023-04-16 00:00:00+00:00,17.018,07010070,3624315,E42
2023-05-11 17:15:00+00:00,3.851,07010070,3624315,E43
2023-05-13 20:45:00+00:00,3.483,07010070,3624315,E44
2023-05-15 00:00:00+00:00,25.768,07010070,3624315,E45
2023-05-16 11:35:00+00:00,4.049,07010070,3624315,E46
2023-06-11 05:50:00+00:00,3.398,07010070,3624315,E47
2023-06-18 22:35:00+00:00,17.698,07010070,3624315,E48
2023-07-01 21:25:00+00:00,7.646,07010070,3624315,E49
2023-07-13 06:15:00+00:00,3.625,07010070,3624315,E50
2023-07-15 04:20:00+00:00,14.272,07010070,3624315,E51
2023-07-29 21:25:00+00:00,6.23,07010070,3624315,E52
2023-08-05 09:30:00+00:00,12.289,07010070,3624315,E53
2021-07-01 12:55:00+00:00,35.962,07010075,3624329,E1
2021-07-10 07:25:00+00:00,98.543,07010075,3624329,E2
2021-07-10 21:30:00+00:00,65.412,07010075,3624329,E3
2021-07-25 13:55:00+00:00,39.077,07010075,3624329,E4
2021-08-08 23:00:00+00:00,41.343,07010075,3624329,E5
2021-08-13 01:30:00+00:00,58.616,07010075,3624329,E6
2021-08-26 22:25:00+00:00,39.927,07010075,3624329,E7
2021-09-01 05:00:00+00:00,54.651,07010075,3624329,E8
2021-09-04 11:05:00+00:00,49.838,07010075,3624329,E9
2021-09-21 10:20:00+00:00,96.844,07010075,3624329,E10
2022-02-17 18:10:00+00:00,41.059,07010075,3624329,E11
2022-03-07 05:15:00+00:00,105.622,07010075,3624329,E12
2022-03-31 00:15:00+00:00,51.82,07010075,3624329,E13
2022-04-13 21:10:00+00:00,36.812,07010075,3624329,E14
2022-05-05 14:45:00+00:00,67.394,07010075,3624329,E15
2022-05-21 16:30:00+00:00,108.17,07010075,3624329,E16
2022-07-26 10:25:00+00:00,271.558,07010075,3624329,E17
2022-07-28 21:50:00+00:00,219.739,07010075,3624329,E18
2022-08-04 13:30:00+00:00,237.012,07010075,3624329,E19
2022-09-05 09:20:00+00:00,58.899,07010075,3624329,E20
2022-11-05 07:20:00+00:00,46.44,07010075,3624329,E21
2023-03-03 19:30:00+00:00,52.952,07010075,3624329,E22
2023-03-24 07:25:00+00:00,79.57,07010075,3624329,E23
2023-04-16 01:30:00+00:00,110.436,07010075,3624329,E24
2023-05-15 01:20:00+00:00,171.883,07010075,3624329,E25
2023-07-01 22:30:00+00:00,76.455,07010075,3624329,E26
2023-07-15 05:20:00+00:00,80.42,07010075,3624329,E27
2023-08-05 10:35:00+00:00,85.8,07010075,3624329,E28
2021-06-25 09:20:00+00:00,45.307,07010082,3624313,E1
2021-06-28 07:00:00+00:00,23.531,07010082,3624313,E2
2021-07-10 06:55:00+00:00,17.358,07010082,3624313,E3
2021-07-10 20:40:00+00:00,15.093,07010082,3624313,E4
2021-07-25 13:25:00+00:00,77.022,07010082,3624313,E5
2021-08-08 22:20:00+00:00,27.524,07010082,3624313,E6
2021-08-26 21:35:00+00:00,33.697,07010082,3624313,E7
2021-09-01 04:15:00+00:00,46.44,07010082,3624313,E8
2021-09-04 10:35:00+00:00,18.859,07010082,3624313,E9
2021-09-21 09:48:00+00:00,52.952,07010082,3624313,E10
2022-02-17 10:10:00+00:00,10.477,07010082,3624313,E11
2022-03-07 05:10:00+00:00,47.855,07010082,3624313,E12
2022-03-31 00:05:00+00:00,13.535,07010082,3624313,E13
2022-05-05 14:30:00+00:00,24.013,07010082,3624313,E14
2022-05-21 15:45:00+00:00,27.637,07010082,3624313,E15
2022-05-25 23:35:00+00:00,14.64,07010082,3624313,E16
2022-06-08 11:55:00+00:00,9.713,07010082,3624313,E17
2022-07-28 20:55:00+00:00,125.16,07010082,3624313,E18
2022-08-04 04:15:00+00:00,85.234,07010082,3624313,E19
2022-09-04 20:20:00+00:00,39.36,07010082,3624313,E20
2022-09-05 08:30:00+00:00,26.476,07010082,3624313,E21
2022-09-22 01:05:00+00:00,12.969,07010082,3624313,E22
2022-11-05 06:40:00+00:00,20.869,07010082,3624313,E23
2023-03-03 16:10:00+00:00,13.111,07010082,3624313,E24
2023-03-24 06:55:00+00:00,19.199,07010082,3624313,E25
2023-04-16 00:32:00+00:00,41.059,07010082,3624313,E26
2023-05-13 20:40:00+00:00,21.068,07010082,3624313,E27
2023-05-15 00:20:00+00:00,79.004,07010082,3624313,E28
2023-06-11 06:45:00+00:00,21.068,07010082,3624313,E29
2023-06-18 23:25:00+00:00,18.463,07010082,3624313,E30
2023-07-01 03:10:00+00:00,20.36,07010082,3624313,E31
2023-07-01 21:40:00+00:00,38.511,07010082,3624313,E32
2023-07-17 08:15:00+00:00,21.577,07010082,3624313,E33
2023-08-05 10:00:00+00:00,30.016,07010082,3624313,E34
2021-07-10 08:20:00+00:00,74.19,07010086,3624355,E1
2021-07-10 21:15:00+00:00,55.501,07010086,3624355,E2
2021-07-25 13:40:00+00:00,83.535,07010086,3624355,E3
2021-08-30 21:15:00+00:00,60.032,07010086,3624355,E4
2021-09-01 04:45:00+00:00,62.297,07010086,3624355,E5
2021-09-04 12:15:00+00:00,57.766,07010086,3624355,E6
2021-09-21 10:30:00+00:00,84.384,07010086,3624355,E7
2022-03-07 05:40:00+00:00,124.311,07010086,3624355,E8
2022-03-31 00:15:00+00:00,67.394,07010086,3624355,E9
2022-05-05 14:50:00+00:00,83.251,07010086,3624355,E10
2022-05-21 17:25:00+00:00,90.047,07010086,3624355,E11
2022-07-26 11:40:00+00:00,351.129,07010086,3624355,E12
2022-07-28 21:55:00+00:00,224.836,07010086,3624355,E13
2022-08-04 14:55:00+00:00,216.341,07010086,3624355,E14
2023-03-03 20:00:00+00:00,63.713,07010086,3624355,E15
2023-03-24 07:50:00+00:00,85.8,07010086,3624355,E16
2023-04-16 02:15:00+00:00,96.56,07010086,3624355,E17
2023-05-15 01:30:00+00:00,143.566,07010086,3624355,E18
2023-06-18 23:35:00+00:00,59.182,07010086,3624355,E19
2023-07-01 23:25:00+00:00,63.713,07010086,3624355,E20
2023-07-15 06:15:00+00:00,67.111,07010086,3624355,E21
2023-08-05 11:15:00+00:00,79.004,07010086,3624355,E22
2021-06-25 10:15:00+00:00,112.984,07010088,3624401,E1
2021-06-28 08:05:00+00:00,82.968,07010088,3624401,E2
2021-07-01 13:40:00+00:00,70.509,07010088,3624401,E3
2021-07-10 08:20:00+00:00,141.584,07010088,3624401,E4
2021-07-10 21:40:00+00:00,163.388,07010088,3624401,E5
2021-07-25 13:50:00+00:00,308.653,07010088,3624401,E6
2021-08-08 23:15:00+00:00,107.604,07010088,3624401,E7
2021-08-13 02:45:00+00:00,69.659,07010088,3624401,E8
2021-08-30 20:55:00+00:00,139.036,07010088,3624401,E9
2021-09-01 05:35:00+00:00,116.665,07010088,3624401,E10
2021-09-04 12:20:00+00:00,114.117,07010088,3624401,E11
2021-09-21 10:35:00+00:00,197.368,07010088,3624401,E12
2022-02-17 11:05:00+00:00,99.109,07010088,3624401,E13
2022-03-07 05:35:00+00:00,262.214,07010088,3624401,E14
2022-03-31 00:15:00+00:00,133.655,07010088,3624401,E15
2022-04-13 21:25:00+00:00,84.95,07010088,3624401,E16
2022-05-05 14:55:00+00:00,160.273,07010088,3624401,E17
2022-05-19 23:50:00+00:00,65.412,07010088,3624401,E18
2022-05-21 17:20:00+00:00,144.699,07010088,3624401,E19
2022-05-26 00:55:00+00:00,88.065,07010088,3624401,E20
2022-07-26 12:30:00+00:00,807.029,07010088,3624401,E21
2022-07-28 21:15:00+00:00,671.109,07010088,3624401,E22
2022-08-04 05:00:00+00:00,342.634,07010088,3624401,E23
2022-09-04 21:10:00+00:00,75.606,07010088,3624401,E24
2022-10-25 18:20:00+00:00,77.022,07010088,3624401,E25
2022-11-05 07:55:00+00:00,96.277,07010088,3624401,E26
2023-03-03 19:30:00+00:00,123.461,07010088,3624401,E27
2023-03-24 07:40:00+00:00,147.247,07010088,3624401,E28
2023-04-16 02:05:00+00:00,182.077,07010088,3624401,E29
2023-05-13 21:30:00+00:00,86.649,07010088,3624401,E30
2023-05-15 00:55:00+00:00,269.01,07010088,3624401,E31
2023-06-11 07:30:00+00:00,120.063,07010088,3624401,E32
2023-06-19 00:00:00+00:00,199.917,07010088,3624401,E33
2023-07-01 03:55:00+00:00,71.925,07010088,3624401,E34
2023-07-01 22:30:00+00:00,150.079,07010088,3624401,E35
2023-07-15 06:35:00+00:00,81.836,07010088,3624401,E36
2023-08-05 10:45:00+00:00,153.76,07010088,3624401,E37
2021-06-21 07:42:00+00:00,18.434,07010090,3624451,E1
2021-06-28 18:05:00+00:00,11.298,07010090,3624451,E2
2021-08-08 22:00:00+00:00,21.124,07010090,3624451,E3
2021-08-23 20:55:00+00:00,34.83,07010090,3624451,E4
2021-08-30 20:30:00+00:00,35.113,07010090,3624451,E5
2021-09-01 04:13:00+00:00,39.36,07010090,3624451,E6
2021-09-21 09:30:00+00:00,25.372,07010090,3624451,E7
2022-03-07 03:53:00+00:00,20.671,07010090,3624451,E8
2022-05-05 14:15:00+00:00,11.468,07010090,3624451,E9
2022-05-19 22:50:00+00:00,37.378,07010090,3624451,E10
2022-05-21 15:25:00+00:00,27.071,07010090,3624451,E11
2022-05-25 23:40:00+00:00,13.677,07010090,3624451,E12
2022-07-27 10:02:00+00:00,22.54,07010090,3624451,E13
2022-07-28 20:50:00+00:00,50.121,07010090,3624451,E14
2022-08-04 04:13:00+00:00,54.368,07010090,3624451,E15
2022-09-03 10:05:00+00:00,10.137,07010090,3624451,E16
2022-09-04 20:13:00+00:00,11.808,07010090,3624451,E17
2022-09-22 00:30:00+00:00,19.17,07010090,3624451,E18
2022-11-05 06:07:00+00:00,15.631,07010090,3624451,E19
2023-03-03 15:40:00+00:00,14.385,07010090,3624451,E20
2023-03-24 02:07:00+00:00,18.236,07010090,3624451,E21
2023-04-01 01:00:00+00:00,12.12,07010090,3624451,E22
2023-05-15 00:02:00+00:00,35.679,07010090,3624451,E23
2023-06-11 05:50:00+00:00,17.018,07010090,3624451,E24
2023-07-01 21:35:00+00:00,10.222,07010090,3624451,E25
2023-07-29 21:30:00+00:00,13.649,07010090,3624451,E26
2023-08-03 04:40:00+00:00,21.124,07010090,3624451,E27
2023-08-05 09:35:00+00:00,26.25,07010090,3624451,E28
2021-06-25 11:10:00+00:00,78.154,07010097,3624471,E1
2021-07-10 11:00:00+00:00,90.614,07010097,3624471,E2
2021-07-25 15:00:00+00:00,265.895,07010097,3624471,E3
2021-08-09 00:00:00+00:00,85.8,07010097,3624471,E4
2021-08-30 21:25:00+00:00,115.249,07010097,3624471,E5
2021-09-01 06:00:00+00:00,95.711,07010097,3624471,E6
2021-09-04 12:30:00+00:00,105.055,07010097,3624471,E7
2021-09-21 11:10:00+00:00,143.566,07010097,3624471,E8
2022-02-17 11:15:00+00:00,100.525,07010097,3624471,E9
2022-03-07 05:55:00+00:00,227.384,07010097,3624471,E10
2022-03-31 01:45:00+00:00,136.204,07010097,3624471,E11
2022-04-13 22:55:00+00:00,86.649,07010097,3624471,E12
2022-05-05 16:25:00+00:00,162.255,07010097,3624471,E13
2022-05-21 18:50:00+00:00,146.115,07010097,3624471,E14
2022-05-26 02:25:00+00:00,88.915,07010097,3624471,E15
2022-07-26 12:45:00+00:00,758.891,07010097,3624471,E16
2022-07-28 21:30:00+00:00,591.822,07010097,3624471,E17
2022-08-04 05:25:00+00:00,294.495,07010097,3624471,E18
2022-10-25 18:40:00+00:00,81.836,07010097,3624471,E19
2022-11-05 08:40:00+00:00,96.277,07010097,3624471,E20
2023-03-03 19:15:00+00:00,126.576,07010097,3624471,E21
2023-03-24 08:05:00+00:00,137.053,07010097,3624471,E22
2023-04-16 02:35:00+00:00,143.0,07010097,3624471,E23
2023-05-14 04:20:00+00:00,145.548,07010097,3624471,E24
2023-05-15 08:20:00+00:00,257.966,07010097,3624471,E25
2023-06-11 08:05:00+00:00,106.754,07010097,3624471,E26
2023-06-19 00:35:00+00:00,163.671,07010097,3624471,E27
2023-07-01 23:10:00+00:00,116.948,07010097,3624471,E28
2023-08-05 11:20:00+00:00,129.691,07010097,3624471,E29
2021-05-27 21:30:00+00:00,34.83,07010180,3624541,E1
2021-07-01 13:10:00+00:00,48.988,07010180,3624541,E2
2021-07-25 15:25:00+00:00,37.095,07010180,3624541,E3
2021-08-08 23:45:00+00:00,36.812,07010180,3624541,E4
2021-08-30 22:00:00+00:00,79.853,07010180,3624541,E5
2021-09-21 11:15:00+00:00,50.687,07010180,3624541,E6
2022-02-17 11:25:00+00:00,45.873,07010180,3624541,E7
2022-03-07 06:20:00+00:00,90.897,07010180,3624541,E8
2022-03-30 20:30:00+00:00,48.988,07010180,3624541,E9
2022-04-13 21:25:00+00:00,38.511,07010180,3624541,E10
2022-05-05 15:05:00+00:00,56.917,07010180,3624541,E11
2022-05-20 00:00:00+00:00,87.216,07010180,3624541,E12
2022-05-26 00:35:00+00:00,43.325,07010180,3624541,E13
2022-07-26 14:20:00+00:00,58.333,07010180,3624541,E14
2022-07-27 11:30:00+00:00,33.414,07010180,3624541,E15
2022-07-28 23:15:00+00:00,127.143,07010180,3624541,E16
2022-08-04 15:25:00+00:00,136.204,07010180,3624541,E17
2022-09-03 11:25:00+00:00,50.404,07010180,3624541,E18
2022-09-04 22:00:00+00:00,35.962,07010180,3624541,E19
2022-11-05 07:55:00+00:00,47.289,07010180,3624541,E20
2023-01-03 09:50:00+00:00,47.289,07010180,3624541,E21
2023-03-03 17:20:00+00:00,53.519,07010180,3624541,E22
2023-03-24 07:35:00+00:00,54.651,07010180,3624541,E23
2023-05-13 21:25:00+00:00,71.358,07010180,3624541,E24
2023-05-15 00:30:00+00:00,124.594,07010180,3624541,E25
2021-07-01 11:55:00+00:00,8.325,07010208,3626651,E1
2021-07-10 20:55:00+00:00,24.494,07010208,3626651,E2
2021-07-25 14:35:00+00:00,27.807,07010208,3626651,E3
2021-08-13 00:35:00+00:00,12.006,07010208,3626651,E4
2021-09-04 11:55:00+00:00,8.835,07010208,3626651,E5
2021-10-02 17:15:00+00:00,7.108,07010208,3626651,E6
2022-02-17 10:15:00+00:00,10.364,07010208,3626651,E7
2022-03-07 03:50:00+00:00,16.622,07010208,3626651,E8
2022-03-30 19:20:00+00:00,13.054,07010208,3626651,E9
2022-04-13 20:15:00+00:00,7.079,07010208,3626651,E10
2022-05-05 14:00:00+00:00,10.137,07010208,3626651,E11
2022-05-19 22:45:00+00:00,32.281,07010208,3626651,E12
2022-05-21 15:25:00+00:00,23.786,07010208,3626651,E13
2022-07-26 13:15:00+00:00,10.279,07010208,3626651,E14
2022-07-28 20:50:00+00:00,30.299,07010208,3626651,E15
2022-08-04 04:40:00+00:00,45.873,07010208,3626651,E16
2022-10-25 17:20:00+00:00,10.109,07010208,3626651,E17
2022-11-05 06:20:00+00:00,14.357,07010208,3626651,E18
2023-01-03 15:15:00+00:00,19.652,07010208,3626651,E19
2023-02-09 07:25:00+00:00,7.277,07010208,3626651,E20
2023-02-16 10:30:00+00:00,7.447,07010208,3626651,E21
2023-03-03 17:25:00+00:00,9.033,07010208,3626651,E22
2023-03-24 02:30:00+00:00,10.392,07010208,3626651,E23
2023-04-01 01:15:00+00:00,10.76,07010208,3626651,E24
2023-04-05 14:40:00+00:00,14.81,07010208,3626651,E25
2023-05-13 21:00:00+00:00,31.149,07010208,3626651,E26
2023-05-15 00:10:00+00:00,37.095,07010208,3626651,E27
2023-07-01 00:15:00+00:00,9.033,07010208,3626651,E28
2023-07-15 02:10:00+00:00,7.787,07010208,3626651,E29
2023-07-17 07:20:00+00:00,35.396,07010208,3626651,E30
2023-07-19 09:15:00+00:00,12.828,07010208,3626651,E31
2021-04-29 16:30:00+00:00,472.891,07014500,5053369,E1
2022-02-18 20:00:00+00:00,662.614,07014500,5053369,E2
2022-04-01 00:30:00+00:00,603.148,07014500,5053369,E3
2022-04-15 02:30:00+00:00,489.881,07014500,5053369,E4
2022-05-07 04:30:00+00:00,591.822,07014500,5053369,E5
2023-03-04 20:30:00+00:00,696.594,07014500,5053369,E6
2023-03-26 01:30:00+00:00,911.802,07014500,5053369,E7
2021-04-26 11:00:00+00:00,225.119,07016500,5076724,E1
2022-03-09 06:45:00+00:00,283.168,07016500,5076724,E2
2022-04-02 03:00:00+00:00,297.327,07016500,5076724,E3
2022-04-15 23:30:00+00:00,277.505,07016500,5076724,E4
2022-05-08 09:45:00+00:00,671.109,07016500,5076724,E5
2022-05-24 06:30:00+00:00,430.416,07016500,5076724,E6
2023-03-06 09:45:00+00:00,399.267,07016500,5076724,E7
2023-03-27 05:15:00+00:00,444.574,07016500,5076724,E8
2023-08-05 14:00:00+00:00,489.881,07016500,5076724,E9
2021-05-01 15:00:00+00:00,549.346,07017020,5052681,E1
2022-02-20 09:45:00+00:00,688.099,07017020,5052681,E2
2022-04-02 18:00:00+00:00,758.891,07017020,5052681,E3
2022-04-16 14:30:00+00:00,722.079,07017020,5052681,E4
2022-05-09 04:00:00+00:00,1172.316,07017020,5052681,E5
2022-05-24 23:30:00+00:00,518.198,07017020,5052681,E6
2023-03-06 21:00:00+00:00,914.633,07017020,5052681,E7
2023-03-27 23:15:00+00:00,1217.623,07017020,5052681,E8
2023-08-06 04:00:00+00:00,710.752,07017020,5052681,E9
2021-04-29 18:00:00+00:00,311.485,07018100,4636879,E1
2022-02-18 07:30:00+00:00,540.851,07018100,4636879,E2
2022-03-31 14:00:00+00:00,560.673,07018100,4636879,E3
2022-05-06 20:00:00+00:00,286.0,07018100,4636879,E4
2023-03-04 10:00:00+00:00,472.891,07018100,4636879,E5
2023-03-25 15:15:00+00:00,628.633,07018100,4636879,E6
2023-08-04 02:15:00+00:00,557.841,07018100,4636879,E7
2023-08-05 00:30:00+00:00,382.277,07018100,4636879,E8
2021-04-30 11:30:00+00:00,271.275,07018500,4635347,E1
2022-02-19 16:45:00+00:00,487.049,07018500,4635347,E2
2022-04-01 20:55:00+00:00,501.208,07018500,4635347,E3
2022-05-07 18:00:00+00:00,297.327,07018500,4635347,E4
2023-03-05 18:15:00+00:00,438.911,07018500,4635347,E5
2023-03-26 17:07:00+00:00,605.98,07018500,4635347,E6
2023-08-05 19:15:00+00:00,438.911,07018500,4635347,E7
2021-04-30 21:30:00+00:00,773.049,07019000,5050679,E1
2022-02-20 10:00:00+00:00,1090.198,07019000,5050679,E2
2022-04-02 13:15:00+00:00,1175.148,07019000,5050679,E3
2022-04-15 23:00:00+00:00,934.455,07019000,5050679,E4
2022-05-09 10:15:00+00:00,1427.168,07019000,5050679,E5
2023-03-06 09:45:00+00:00,1175.148,07019000,5050679,E6
2023-03-27 16:00:00+00:00,1622.554,07019000,5050679,E7
2023-08-06 17:30:00+00:00,1146.831,07019000,5050679,E8
2021-05-27 19:20:00+00:00,19.652,07019072,5050347,E1
2021-06-19 23:35:00+00:00,28.883,07019072,5050347,E2
2021-06-28 19:35:00+00:00,33.697,07019072,5050347,E3
2022-05-21 15:30:00+00:00,19.086,07019072,5050347,E4
2022-07-28 20:40:00+00:00,19.312,07019072,5050347,E5
2022-08-04 04:07:00+00:00,24.352,07019072,5050347,E6
2023-04-16 00:17:00+00:00,68.527,07019072,5050347,E7
2021-07-25 16:10:00+00:00,29.733,07019090,5050395,E1
2022-08-04 05:25:00+00:00,20.36,07019090,5050395,E2
2021-05-27 20:00:00+00:00,31.149,07019120,5050353,E1
2021-06-20 00:15:00+00:00,52.386,07019120,5050353,E2
2021-06-28 20:05:00+00:00,79.287,07019120,5050353,E3
2021-09-21 09:40:00+00:00,42.475,07019120,5050353,E4
2022-03-07 04:45:00+00:00,30.582,07019120,5050353,E5
2022-05-05 13:05:00+00:00,26.533,07019120,5050353,E6
2022-05-21 15:55:00+00:00,49.271,07019120,5050353,E7
2022-07-28 21:00:00+00:00,70.226,07019120,5050353,E8
2022-08-04 04:50:00+00:00,48.988,07019120,5050353,E9
2023-04-16 00:50:00+00:00,94.578,07019120,5050353,E10
2023-05-15 00:20:00+00:00,41.059,07019120,5050353,E11
2023-07-01 21:55:00+00:00,35.962,07019120,5050353,E12
2023-07-15 04:40:00+00:00,88.065,07019120,5050353,E13
2021-04-28 15:30:00+00:00,27.326,07019175,5050297,E1
2021-04-28 16:00:00+00:00,57.483,07019185,5050313,E1
2021-06-28 21:30:00+00:00,63.43,07019185,5050313,E2
2021-09-21 10:42:00+00:00,78.438,07019185,5050313,E3
2022-03-07 05:50:00+00:00,94.012,07019185,5050313,E4
2022-03-31 00:25:00+00:00,55.218,07019185,5050313,E5
2022-05-05 14:45:00+00:00,74.19,07019185,5050313,E6
2022-05-21 16:43:00+00:00,84.384,07019185,5050313,E7
2022-07-26 14:30:00+00:00,94.012,07019185,5050313,E8
2022-07-28 22:15:00+00:00,112.701,07019185,5050313,E9
2022-08-04 05:55:00+00:00,103.356,07019185,5050313,E10
2023-03-03 20:27:00+00:00,62.297,07019185,5050313,E11
2023-03-24 07:45:00+00:00,71.925,07019185,5050313,E12
2023-04-16 02:18:00+00:00,101.374,07019185,5050313,E13
2021-04-28 15:43:00+00:00,5.89,07019195,5050437,E1
2021-05-27 20:17:00+00:00,15.093,07019195,5050437,E2
2021-06-20 00:10:00+00:00,4.644,07019195,5050437,E3
2021-06-21 08:05:00+00:00,8.353,07019195,5050437,E4
2021-06-27 20:35:00+00:00,7.872,07019195,5050437,E5
